order_date,region,category,sales,profit,month-year
26-10-2022,South,Office Supplies,251.58,113.211,Oct-2022
27-10-2022,South,Office Supplies,6.576,0.5754,Oct-2022
27-10-2022,South,Office Supplies,5.607,-3.9249,Oct-2022
27-10-2022,South,Office Supplies,56.784,20.5842,Oct-2022
27-10-2022,Central,Office Supplies,7.056,2.205,Oct-2022
27-10-2022,Central,Technology,27.184,2.0388,Oct-2022
27-10-2022,Central,Office Supplies,15.84,5.544,Oct-2022
27-10-2022,Central,Office Supplies,8.448,2.64,Oct-2022
27-10-2022,West,Furniture,556.665,6.549,Oct-2022
27-10-2022,West,Technology,95.84,34.742,Oct-2022
27-10-2022,West,Office Supplies,44.784,16.2342,Oct-2022
27-10-2022,West,Furniture,189.576,9.4788,Oct-2022
27-10-2022,West,Technology,71.96,7.196,Oct-2022
28-10-2022,Central,Office Supplies,15.552,5.4432,Oct-2022
28-10-2022,Central,Technology,24,-2.7,Oct-2022
28-10-2022,Central,Technology,26.176,-3.272,Oct-2022
28-10-2022,East,Office Supplies,47.98,23.99,Oct-2022
28-10-2022,South,Furniture,77.952,15.5904,Oct-2022
28-10-2022,South,Office Supplies,47.952,16.1838,Oct-2022
28-10-2022,South,Office Supplies,147.184,-29.4368,Oct-2022
28-10-2022,East,Office Supplies,21.93,10.3071,Oct-2022
29-10-2022,East,Office Supplies,46.96,22.5408,Oct-2022
30-10-2022,West,Furniture,71.992,-0.8999,Oct-2022
30-10-2022,West,Office Supplies,1702.12,510.636,Oct-2022
30-10-2022,West,Office Supplies,19.9,6.567,Oct-2022
30-10-2022,West,Office Supplies,43.86,20.6142,Oct-2022
30-10-2022,West,Office Supplies,7.42,3.71,Oct-2022
30-10-2022,West,Technology,148.48,16.704,Oct-2022
30-10-2022,West,Office Supplies,13.904,5.214,Oct-2022
30-10-2022,West,Office Supplies,88.752,27.735,Oct-2022
30-10-2022,West,Furniture,9.64,3.6632,Oct-2022
30-10-2022,West,Furniture,199.98,37.9962,Oct-2022
30-10-2022,West,Furniture,97.568,-6.098,Oct-2022
30-10-2022,West,Furniture,614.272,-23.0352,Oct-2022
30-10-2022,Central,Furniture,16.192,-8.5008,Oct-2022
30-10-2022,Central,Furniture,251.006,-68.1302,Oct-2022
30-10-2022,Central,Office Supplies,54.192,4.0644,Oct-2022
30-10-2022,East,Furniture,7.168,0.9856,Oct-2022
30-10-2022,East,Office Supplies,20.736,7.2576,Oct-2022
30-10-2022,East,Office Supplies,11.168,-2.5128,Oct-2022
30-10-2022,East,Technology,442.4,-55.3,Oct-2022
30-10-2022,South,Furniture,33.94,9.1638,Oct-2022
30-10-2022,South,Office Supplies,30,14.4,Oct-2022
30-10-2022,South,Office Supplies,105.98,4.2392,Oct-2022
30-10-2022,South,Office Supplies,35.06,10.518,Oct-2022
31-10-2022,Central,Office Supplies,9.912,3.2214,Oct-2022
31-10-2022,Central,Technology,508.768,38.1576,Oct-2022
31-10-2022,Central,Office Supplies,5.248,0.5904,Oct-2022
01-11-2022,East,Office Supplies,40.99,20.0851,Nov-2022
01-11-2022,East,Office Supplies,189.7,91.056,Nov-2022
01-11-2022,West,Furniture,2665.62,239.9058,Nov-2022
01-11-2022,West,Office Supplies,25.12,7.85,Nov-2022
02-11-2022,West,Office Supplies,168.1,43.706,Nov-2022
02-11-2022,Central,Office Supplies,27.78,9.1674,Nov-2022
02-11-2022,Central,Office Supplies,18.24,9.12,Nov-2022
02-11-2022,East,Furniture,155.372,-35.5136,Nov-2022
02-11-2022,East,Furniture,3.312,0.6624,Nov-2022
02-11-2022,East,Office Supplies,20.136,1.2585,Nov-2022
02-11-2022,East,Office Supplies,8.856,2.8782,Nov-2022
02-11-2022,East,Technology,859.2,-186.16,Nov-2022
02-11-2022,East,Office Supplies,384.592,-81.7258,Nov-2022
02-11-2022,South,Furniture,975.92,292.776,Nov-2022
02-11-2022,South,Office Supplies,5.32,2.6068,Nov-2022
02-11-2022,South,Office Supplies,59.92,16.7776,Nov-2022
02-11-2022,South,Technology,2249.91,517.4793,Nov-2022
02-11-2022,Central,Office Supplies,54.336,5.4336,Nov-2022
02-11-2022,West,Furniture,25.02,10.5084,Nov-2022
02-11-2022,West,Office Supplies,8.8,4.224,Nov-2022
02-11-2022,West,Office Supplies,590.352,206.6232,Nov-2022
02-11-2022,West,Office Supplies,76.58,38.29,Nov-2022
02-11-2022,West,Office Supplies,5.58,0.1674,Nov-2022
02-11-2022,West,Office Supplies,452.55,22.6275,Nov-2022
02-11-2022,West,Office Supplies,23.85,10.7325,Nov-2022
02-11-2022,Central,Office Supplies,83.9,20.975,Nov-2022
02-11-2022,Central,Office Supplies,11.76,5.7624,Nov-2022
02-11-2022,West,Office Supplies,19.44,9.3312,Nov-2022
02-11-2022,South,Office Supplies,5.56,1.4456,Nov-2022
03-11-2022,South,Office Supplies,55.984,4.1988,Nov-2022
03-11-2022,South,Office Supplies,4.086,-2.9964,Nov-2022
03-11-2022,South,Office Supplies,10.688,3.7408,Nov-2022
03-11-2022,South,Technology,959.984,311.9948,Nov-2022
03-11-2022,East,Technology,40.776,0.5097,Nov-2022
03-11-2022,South,Office Supplies,26.4,11.88,Nov-2022
03-11-2022,West,Furniture,1673.184,20.9148,Nov-2022
03-11-2022,West,Technology,199.75,87.89,Nov-2022
03-11-2022,East,Office Supplies,11.673,-7.782,Nov-2022
03-11-2022,West,Technology,43.5,10.875,Nov-2022
03-11-2022,Central,Office Supplies,14.94,6.8724,Nov-2022
03-11-2022,Central,Office Supplies,8.56,3.852,Nov-2022
03-11-2022,Central,Office Supplies,52.4,14.148,Nov-2022
03-11-2022,South,Office Supplies,12.39,5.6994,Nov-2022
03-11-2022,South,Office Supplies,16.272,5.2884,Nov-2022
03-11-2022,West,Furniture,486.368,36.4776,Nov-2022
03-11-2022,West,Furniture,307.136,26.8744,Nov-2022
03-11-2022,West,Office Supplies,139.86,65.7342,Nov-2022
03-11-2022,West,Furniture,41.37,17.3754,Nov-2022
03-11-2022,West,Office Supplies,35.88,17.5812,Nov-2022
03-11-2022,South,Furniture,15.992,0.9995,Nov-2022
03-11-2022,South,Technology,361.376,27.1032,Nov-2022
03-11-2022,West,Office Supplies,18.368,5.9696,Nov-2022
04-11-2022,South,Office Supplies,3.564,-2.97,Nov-2022
04-11-2022,South,Office Supplies,4.928,1.7248,Nov-2022
04-11-2022,South,Technology,95.976,15.5961,Nov-2022
04-11-2022,South,Technology,143.928,-32.3838,Nov-2022
04-11-2022,Central,Office Supplies,23.68,8.88,Nov-2022
04-11-2022,Central,Office Supplies,7.536,-13.188,Nov-2022
04-11-2022,Central,Office Supplies,1.408,-2.3232,Nov-2022
04-11-2022,Central,Office Supplies,4.144,-6.4232,Nov-2022
04-11-2022,Central,Office Supplies,52.752,-12.5286,Nov-2022
04-11-2022,East,Office Supplies,194.352,-43.7292,Nov-2022
04-11-2022,East,Technology,70.72,-6.188,Nov-2022
04-11-2022,South,Furniture,523.764,-192.0468,Nov-2022
04-11-2022,South,Technology,1359.96,118.9965,Nov-2022
04-11-2022,South,Office Supplies,9.664,3.2616,Nov-2022
04-11-2022,South,Office Supplies,4.3,1.419,Nov-2022
04-11-2022,South,Office Supplies,167.44,14.651,Nov-2022
04-11-2022,South,Technology,7999.98,-3839.9904,Nov-2022
05-11-2022,East,Furniture,128.124,24.2012,Nov-2022
05-11-2022,East,Furniture,101.4,38.532,Nov-2022
05-11-2022,East,Furniture,166.5,-66.6,Nov-2022
05-11-2022,East,Office Supplies,11.424,3.7128,Nov-2022
05-11-2022,East,Office Supplies,164.688,55.5822,Nov-2022
05-11-2022,East,Office Supplies,12.96,6.2208,Nov-2022
05-11-2022,East,Office Supplies,110.96,53.2608,Nov-2022
05-11-2022,East,Technology,99.98,3.9992,Nov-2022
05-11-2022,West,Office Supplies,2.388,-1.8308,Nov-2022
05-11-2022,West,Office Supplies,243.992,30.499,Nov-2022
05-11-2022,West,Technology,159.99,54.3966,Nov-2022
05-11-2022,Central,Technology,492.768,55.4364,Nov-2022
05-11-2022,East,Technology,390.75,171.93,Nov-2022
05-11-2022,Central,Office Supplies,167.94,82.2906,Nov-2022
05-11-2022,Central,Office Supplies,4.41,2.0286,Nov-2022
05-11-2022,Central,Office Supplies,67.8,31.188,Nov-2022
05-11-2022,Central,Office Supplies,16.03,-25.648,Nov-2022
05-11-2022,West,Office Supplies,12.96,6.2208,Nov-2022
06-11-2022,West,Furniture,8.73,2.9682,Nov-2022
06-11-2022,West,Office Supplies,5.68,1.7608,Nov-2022
06-11-2022,West,Office Supplies,15.28,7.4872,Nov-2022
06-11-2022,Central,Office Supplies,1.248,-1.9344,Nov-2022
06-11-2022,West,Furniture,449.568,-73.0548,Nov-2022
06-11-2022,West,Furniture,2036.86,366.6348,Nov-2022
06-11-2022,West,Technology,108.96,32.688,Nov-2022
06-11-2022,East,Office Supplies,46.26,12.0276,Nov-2022
06-11-2022,West,Office Supplies,5.682,-3.788,Nov-2022
06-11-2022,Central,Furniture,30.56,-19.864,Nov-2022
06-11-2022,Central,Office Supplies,13.9,3.614,Nov-2022
06-11-2022,Central,Office Supplies,26.38,12.1348,Nov-2022
06-11-2022,East,Office Supplies,318.96,149.9112,Nov-2022
06-11-2022,Central,Office Supplies,18.16,1.816,Nov-2022
06-11-2022,West,Office Supplies,41.4,19.872,Nov-2022
06-11-2022,West,Office Supplies,26.4,12.672,Nov-2022
06-11-2022,West,Office Supplies,59.94,28.1718,Nov-2022
06-11-2022,West,Office Supplies,45.36,22.2264,Nov-2022
06-11-2022,West,Technology,16.95,1.017,Nov-2022
06-11-2022,East,Furniture,127.372,-30.9332,Nov-2022
06-11-2022,East,Office Supplies,47.952,16.1838,Nov-2022
06-11-2022,South,Office Supplies,5.78,2.8322,Nov-2022
06-11-2022,South,Furniture,28.272,6.3612,Nov-2022
06-11-2022,South,Office Supplies,499.584,43.7136,Nov-2022
06-11-2022,South,Office Supplies,13.272,-10.6176,Nov-2022
06-11-2022,South,Office Supplies,31.104,10.8864,Nov-2022
06-11-2022,South,Office Supplies,259.136,-51.8272,Nov-2022
07-11-2022,East,Furniture,272.97,43.6752,Nov-2022
07-11-2022,East,Technology,7.88,2.5216,Nov-2022
07-11-2022,West,Technology,59.97,13.7931,Nov-2022
07-11-2022,West,Technology,761.544,66.6351,Nov-2022
07-11-2022,East,Office Supplies,100.94,33.3102,Nov-2022
07-11-2022,East,Furniture,350.352,-140.1408,Nov-2022
07-11-2022,East,Technology,359.97,-71.994,Nov-2022
07-11-2022,West,Office Supplies,21.792,7.6272,Nov-2022
07-11-2022,West,Technology,439.8,145.134,Nov-2022
07-11-2022,Central,Office Supplies,38.16,19.08,Nov-2022
08-11-2022,East,Office Supplies,109.9,32.97,Nov-2022
08-11-2022,East,Furniture,274.2,112.422,Nov-2022
09-11-2022,West,Furniture,523.392,52.3392,Nov-2022
09-11-2022,West,Furniture,47.12,20.7328,Nov-2022
09-11-2022,East,Office Supplies,9.64,4.4344,Nov-2022
09-11-2022,East,Office Supplies,1633.14,473.6106,Nov-2022
09-11-2022,East,Office Supplies,544.38,157.8702,Nov-2022
09-11-2022,East,Technology,826.62,355.4466,Nov-2022
09-11-2022,West,Furniture,215.976,-2.6997,Nov-2022
09-11-2022,West,Office Supplies,63.56,3.178,Nov-2022
09-11-2022,West,Technology,99.99,43.9956,Nov-2022
09-11-2022,South,Technology,191.976,38.3952,Nov-2022
09-11-2022,South,Technology,499.168,31.198,Nov-2022
09-11-2022,East,Furniture,96.53,40.5426,Nov-2022
10-11-2022,East,Office Supplies,931.176,314.2719,Nov-2022
10-11-2022,East,Technology,430.88,124.9552,Nov-2022
10-11-2022,West,Office Supplies,400.8,112.224,Nov-2022
10-11-2022,West,Office Supplies,28.792,10.0772,Nov-2022
10-11-2022,West,Furniture,241.424,-36.2136,Nov-2022
10-11-2022,West,Technology,111.79,43.5981,Nov-2022
10-11-2022,South,Office Supplies,11.52,-7.68,Nov-2022
10-11-2022,West,Furniture,899.136,-146.1096,Nov-2022
10-11-2022,West,Office Supplies,38.388,-25.592,Nov-2022
10-11-2022,West,Technology,239.952,-35.9928,Nov-2022
10-11-2022,West,Technology,95.994,-63.996,Nov-2022
10-11-2022,West,Technology,201.584,15.1188,Nov-2022
10-11-2022,Central,Furniture,341.96,-427.45,Nov-2022
10-11-2022,West,Office Supplies,7.8,2.106,Nov-2022
10-11-2022,West,Office Supplies,26.352,9.5526,Nov-2022
11-11-2022,West,Office Supplies,10.89,2.8314,Nov-2022
11-11-2022,West,Office Supplies,121.6,39.52,Nov-2022
11-11-2022,West,Office Supplies,19.44,9.3312,Nov-2022
11-11-2022,South,Furniture,88.92,14.4495,Nov-2022
11-11-2022,Central,Technology,35.184,12.3144,Nov-2022
11-11-2022,Central,Office Supplies,45.92,21.5824,Nov-2022
11-11-2022,Central,Office Supplies,18.24,8.5728,Nov-2022
11-11-2022,East,Office Supplies,10.368,3.6288,Nov-2022
11-11-2022,West,Furniture,34.92,11.8728,Nov-2022
11-11-2022,Central,Office Supplies,18.336,-32.088,Nov-2022
11-11-2022,Central,Office Supplies,10.44,3.393,Nov-2022
11-11-2022,East,Office Supplies,35.48,0,Nov-2022
11-11-2022,Central,Office Supplies,181.86,50.9208,Nov-2022
11-11-2022,South,Office Supplies,1158.12,130.2885,Nov-2022
11-11-2022,Central,Office Supplies,25.5,6.63,Nov-2022
12-11-2022,East,Technology,370.782,-92.6955,Nov-2022
12-11-2022,East,Office Supplies,10.848,3.5256,Nov-2022
12-11-2022,East,Technology,18.544,3.0134,Nov-2022
12-11-2022,West,Office Supplies,11.56,5.6644,Nov-2022
12-11-2022,Central,Office Supplies,16.056,5.8203,Nov-2022
12-11-2022,Central,Office Supplies,223.056,69.705,Nov-2022
12-11-2022,Central,Office Supplies,540.048,-47.2542,Nov-2022
12-11-2022,West,Technology,62.352,-10.9116,Nov-2022
12-11-2022,West,Furniture,113.888,9.9652,Nov-2022
12-11-2022,West,Furniture,113.568,-5.6784,Nov-2022
12-11-2022,West,Office Supplies,23.12,8.381,Nov-2022
12-11-2022,West,Technology,41.6,13,Nov-2022
12-11-2022,West,Technology,7.92,0.693,Nov-2022
12-11-2022,West,Technology,671.984,50.3988,Nov-2022
12-11-2022,East,Office Supplies,15.92,5.373,Nov-2022
12-11-2022,West,Office Supplies,14.016,4.9056,Nov-2022
12-11-2022,West,Office Supplies,76.12,22.0748,Nov-2022
12-11-2022,West,Office Supplies,18.24,9.12,Nov-2022
12-11-2022,South,Office Supplies,26.72,9.352,Nov-2022
12-11-2022,West,Office Supplies,10.56,4.752,Nov-2022
12-11-2022,Central,Furniture,22.848,-17.7072,Nov-2022
12-11-2022,Central,Office Supplies,30.56,-45.84,Nov-2022
12-11-2022,Central,Office Supplies,12.224,4.4312,Nov-2022
12-11-2022,Central,Office Supplies,77.952,-15.5904,Nov-2022
12-11-2022,Central,Technology,44.784,-0.5598,Nov-2022
12-11-2022,Central,Technology,67.992,8.499,Nov-2022
12-11-2022,West,Office Supplies,9.21,2.3025,Nov-2022
12-11-2022,West,Office Supplies,9.96,4.5816,Nov-2022
12-11-2022,West,Office Supplies,27.93,8.0997,Nov-2022
12-11-2022,East,Office Supplies,221.024,-55.256,Nov-2022
13-11-2022,South,Technology,239.92,23.992,Nov-2022
13-11-2022,East,Furniture,154.95,30.99,Nov-2022
13-11-2022,East,Technology,43.6,12.208,Nov-2022
13-11-2022,Central,Furniture,205.9992,-27.2646,Nov-2022
13-11-2022,Central,Office Supplies,61.792,6.1792,Nov-2022
13-11-2022,Central,Office Supplies,230.376,-48.9549,Nov-2022
13-11-2022,West,Furniture,2404.704,150.294,Nov-2022
13-11-2022,West,Office Supplies,563.024,190.0206,Nov-2022
13-11-2022,West,Office Supplies,8.64,4.2336,Nov-2022
13-11-2022,West,Office Supplies,344.91,10.3473,Nov-2022
13-11-2022,West,Technology,82.95,29.0325,Nov-2022
13-11-2022,Central,Office Supplies,9.324,-24.7086,Nov-2022
13-11-2022,East,Office Supplies,11.21,3.363,Nov-2022
13-11-2022,West,Technology,22,1.375,Nov-2022
13-11-2022,South,Office Supplies,2.064,0.1548,Nov-2022
13-11-2022,East,Technology,629.95,163.787,Nov-2022
13-11-2022,East,Technology,163.96,70.5028,Nov-2022
13-11-2022,South,Office Supplies,8.904,3.339,Nov-2022
13-11-2022,South,Office Supplies,720.064,-63.0056,Nov-2022
13-11-2022,East,Office Supplies,11.22,-7.48,Nov-2022
13-11-2022,East,Technology,60.864,9.1296,Nov-2022
13-11-2022,East,Technology,652.995,-935.9595,Nov-2022
14-11-2022,East,Office Supplies,8.64,3.024,Nov-2022
14-11-2022,Central,Office Supplies,15.28,7.4872,Nov-2022
14-11-2022,West,Office Supplies,34.24,9.9296,Nov-2022
14-11-2022,Central,Office Supplies,45.04,4.504,Nov-2022
14-11-2022,Central,Technology,167.952,-27.2922,Nov-2022
14-11-2022,East,Office Supplies,96.36,25.0536,Nov-2022
14-11-2022,East,Office Supplies,3.648,-2.7968,Nov-2022
14-11-2022,East,Technology,119.94,15.992,Nov-2022
14-11-2022,Central,Office Supplies,21.99,-32.985,Nov-2022
14-11-2022,West,Furniture,321.568,28.1372,Nov-2022
15-11-2022,South,Furniture,339.136,0,Nov-2022
15-11-2022,South,Furniture,220.064,55.016,Nov-2022
16-11-2022,West,Office Supplies,48.86,0.9772,Nov-2022
16-11-2022,West,Furniture,139.92,23.7864,Nov-2022
16-11-2022,West,Office Supplies,73.68,34.6296,Nov-2022
16-11-2022,West,Office Supplies,33.29,7.9896,Nov-2022
16-11-2022,West,Technology,107.88,10.788,Nov-2022
16-11-2022,West,Office Supplies,23.36,6.0736,Nov-2022
16-11-2022,East,Technology,52.44,24.1224,Nov-2022
16-11-2022,East,Technology,119.94,5.997,Nov-2022
16-11-2022,East,Office Supplies,1.824,-1.3984,Nov-2022
16-11-2022,West,Furniture,17.31,5.193,Nov-2022
16-11-2022,West,Technology,1919.976,215.9973,Nov-2022
16-11-2022,West,Office Supplies,811.28,24.3384,Nov-2022
16-11-2022,West,Furniture,12.42,4.4712,Nov-2022
16-11-2022,West,Furniture,119.94,23.988,Nov-2022
16-11-2022,East,Office Supplies,146.82,73.41,Nov-2022
16-11-2022,East,Office Supplies,86.352,5.397,Nov-2022
16-11-2022,East,Technology,139.96,-1.7495,Nov-2022
16-11-2022,East,Technology,899.982,74.9985,Nov-2022
17-11-2022,South,Office Supplies,268.24,93.884,Nov-2022
17-11-2022,South,Technology,431.16,107.79,Nov-2022
17-11-2022,East,Office Supplies,43.8,20.586,Nov-2022
17-11-2022,West,Office Supplies,13.904,4.5188,Nov-2022
17-11-2022,Central,Furniture,327.7328,-14.4588,Nov-2022
17-11-2022,East,Office Supplies,1247.64,349.3392,Nov-2022
17-11-2022,East,Office Supplies,50.94,14.2632,Nov-2022
17-11-2022,Central,Technology,239.96,83.986,Nov-2022
17-11-2022,East,Furniture,187.76,76.9816,Nov-2022
17-11-2022,East,Office Supplies,38.88,18.6624,Nov-2022
17-11-2022,West,Office Supplies,4.158,-3.465,Nov-2022
17-11-2022,West,Office Supplies,19.608,6.6177,Nov-2022
17-11-2022,South,Technology,79.99,28.7964,Nov-2022
17-11-2022,South,Technology,206.1,55.647,Nov-2022
17-11-2022,South,Office Supplies,35.04,12.264,Nov-2022
17-11-2022,East,Technology,10499.97,5039.9856,Nov-2022
18-11-2022,South,Office Supplies,389.056,48.632,Nov-2022
18-11-2022,South,Office Supplies,20.232,-16.1856,Nov-2022
18-11-2022,South,Office Supplies,41.472,14.5152,Nov-2022
18-11-2022,South,Office Supplies,20.736,7.2576,Nov-2022
18-11-2022,South,Office Supplies,81.36,-19.323,Nov-2022
18-11-2022,East,Technology,74.95,36.7255,Nov-2022
18-11-2022,Central,Furniture,5.82,2.7354,Nov-2022
18-11-2022,Central,Office Supplies,7.38,3.4686,Nov-2022
18-11-2022,Central,Office Supplies,37.76,10.5728,Nov-2022
18-11-2022,Central,Office Supplies,92.52,24.9804,Nov-2022
18-11-2022,West,Office Supplies,8.448,2.9568,Nov-2022
18-11-2022,West,Office Supplies,2.96,1.4208,Nov-2022
18-11-2022,West,Office Supplies,95.94,9.594,Nov-2022
18-11-2022,West,Office Supplies,169.68,45.8136,Nov-2022
18-11-2022,West,Technology,132.52,54.3332,Nov-2022
18-11-2022,Central,Furniture,19.76,8.2992,Nov-2022
18-11-2022,East,Office Supplies,38.864,7.7728,Nov-2022
18-11-2022,Central,Furniture,127.386,-25.4772,Nov-2022
18-11-2022,Central,Office Supplies,55.584,20.844,Nov-2022
18-11-2022,South,Office Supplies,44.384,15.5344,Nov-2022
18-11-2022,South,Office Supplies,2.944,-0.6624,Nov-2022
19-11-2022,South,Furniture,821.88,213.6888,Nov-2022
19-11-2022,South,Office Supplies,21.96,10.7604,Nov-2022
19-11-2022,East,Office Supplies,59.913,-45.9333,Nov-2022
19-11-2022,South,Office Supplies,25.06,12.53,Nov-2022
19-11-2022,Central,Furniture,718.116,-71.8116,Nov-2022
19-11-2022,Central,Office Supplies,31.776,8.7384,Nov-2022
19-11-2022,West,Technology,31.968,2.3976,Nov-2022
19-11-2022,West,Furniture,18.7,7.106,Nov-2022
19-11-2022,West,Office Supplies,305.01,76.2525,Nov-2022
19-11-2022,Central,Furniture,191.058,-46.3998,Nov-2022
19-11-2022,Central,Office Supplies,13.04,3.912,Nov-2022
19-11-2022,Central,Office Supplies,1525.188,-2287.782,Nov-2022
19-11-2022,Central,Furniture,305.312,-8.7232,Nov-2022
19-11-2022,Central,Furniture,233.058,-53.2704,Nov-2022
19-11-2022,East,Furniture,79.974,-29.3238,Nov-2022
19-11-2022,East,Office Supplies,58.408,18.2525,Nov-2022
19-11-2022,South,Office Supplies,22.96,6.6584,Nov-2022
19-11-2022,Central,Furniture,219.075,-131.445,Nov-2022
19-11-2022,Central,Furniture,15.992,-13.993,Nov-2022
19-11-2022,Central,Office Supplies,99.136,8.6744,Nov-2022
19-11-2022,Central,Office Supplies,16.896,5.28,Nov-2022
19-11-2022,Central,Office Supplies,6.672,0.5004,Nov-2022
19-11-2022,East,Office Supplies,41.28,13.932,Nov-2022
19-11-2022,East,Office Supplies,13.36,6.4128,Nov-2022
19-11-2022,East,Office Supplies,2504.74,626.185,Nov-2022
19-11-2022,East,Office Supplies,16.74,8.37,Nov-2022
20-11-2022,South,Furniture,209.568,-23.5764,Nov-2022
20-11-2022,West,Furniture,283.92,-46.137,Nov-2022
20-11-2022,East,Furniture,183.968,-25.2956,Nov-2022
20-11-2022,East,Office Supplies,68.97,19.3116,Nov-2022
20-11-2022,East,Office Supplies,46.76,22.4448,Nov-2022
20-11-2022,East,Technology,1259.97,327.5922,Nov-2022
20-11-2022,West,Furniture,42.6,16.614,Nov-2022
20-11-2022,West,Office Supplies,84.056,27.3182,Nov-2022
20-11-2022,East,Furniture,50.97,9.1746,Nov-2022
20-11-2022,East,Technology,2.97,1.3365,Nov-2022
20-11-2022,East,Technology,569.99,170.997,Nov-2022
20-11-2022,South,Office Supplies,23.968,2.6964,Nov-2022
20-11-2022,South,Office Supplies,28.728,1.7955,Nov-2022
20-11-2022,Central,Office Supplies,22,9.68,Nov-2022
20-11-2022,South,Furniture,27.58,11.5836,Nov-2022
20-11-2022,East,Furniture,4.656,1.5714,Nov-2022
20-11-2022,East,Furniture,77.6,28.13,Nov-2022
21-11-2022,East,Office Supplies,8.448,2.64,Nov-2022
21-11-2022,East,Office Supplies,39.296,3.9296,Nov-2022
21-11-2022,West,Office Supplies,8.62,2.2412,Nov-2022
21-11-2022,West,Office Supplies,5.56,1.4456,Nov-2022
21-11-2022,West,Office Supplies,9.02,3.5178,Nov-2022
21-11-2022,West,Office Supplies,56.56,15.2712,Nov-2022
21-11-2022,West,Technology,659.976,49.4982,Nov-2022
21-11-2022,West,Office Supplies,11.76,3.1752,Nov-2022
21-11-2022,West,Office Supplies,40.736,14.7668,Nov-2022
21-11-2022,East,Furniture,27.42,11.2422,Nov-2022
21-11-2022,West,Office Supplies,150.8,56.55,Nov-2022
21-11-2022,West,Office Supplies,51.84,24.8832,Nov-2022
21-11-2022,West,Technology,1039.992,103.9992,Nov-2022
21-11-2022,West,Furniture,70.98,20.5842,Nov-2022
21-11-2022,Central,Technology,55.176,-12.4146,Nov-2022
22-11-2022,Central,Office Supplies,35.712,2.232,Nov-2022
23-11-2022,East,Furniture,24.048,7.2144,Nov-2022
23-11-2022,East,Office Supplies,7.476,-5.9808,Nov-2022
23-11-2022,South,Office Supplies,3.304,1.0738,Nov-2022
23-11-2022,South,Technology,74.112,17.6016,Nov-2022
23-11-2022,South,Technology,27.992,2.0994,Nov-2022
23-11-2022,Central,Furniture,6.464,-4.04,Nov-2022
23-11-2022,Central,Office Supplies,11.52,4.176,Nov-2022
23-11-2022,Central,Technology,222.384,16.6788,Nov-2022
23-11-2022,Central,Office Supplies,10.688,3.7408,Nov-2022
23-11-2022,Central,Furniture,28.4,11.076,Nov-2022
23-11-2022,Central,Office Supplies,287.92,138.2016,Nov-2022
23-11-2022,Central,Furniture,127.785,-31.0335,Nov-2022
23-11-2022,Central,Office Supplies,6.104,-9.156,Nov-2022
23-11-2022,Central,Office Supplies,36.288,12.7008,Nov-2022
23-11-2022,Central,Office Supplies,78.304,29.364,Nov-2022
23-11-2022,Central,Technology,195.96,19.596,Nov-2022
23-11-2022,Central,Office Supplies,4.36,0.1744,Nov-2022
24-11-2022,Central,Office Supplies,10.824,2.5707,Nov-2022
24-11-2022,Central,Office Supplies,13.762,-24.7716,Nov-2022
24-11-2022,Central,Office Supplies,33.29,7.9896,Nov-2022
24-11-2022,West,Office Supplies,27.76,9.9936,Nov-2022
24-11-2022,South,Office Supplies,11.673,-7.782,Nov-2022
24-11-2022,South,Office Supplies,64.848,24.318,Nov-2022
24-11-2022,South,Office Supplies,327.84,157.3632,Nov-2022
24-11-2022,South,Technology,79.1,39.55,Nov-2022
24-11-2022,East,Office Supplies,229.544,83.2097,Nov-2022
24-11-2022,East,Technology,89.988,-14.998,Nov-2022
24-11-2022,West,Furniture,364.08,9.102,Nov-2022
24-11-2022,West,Furniture,71.088,-1.7772,Nov-2022
24-11-2022,South,Office Supplies,2.88,1.4112,Nov-2022
24-11-2022,South,Office Supplies,1443.96,375.4296,Nov-2022
24-11-2022,South,Office Supplies,19.008,-12.672,Nov-2022
24-11-2022,West,Office Supplies,7.78,3.501,Nov-2022
24-11-2022,West,Technology,223.58,87.1962,Nov-2022
24-11-2022,East,Furniture,977.292,173.7408,Nov-2022
24-11-2022,East,Office Supplies,5.88,2.8812,Nov-2022
24-11-2022,East,Furniture,321.568,-16.0784,Nov-2022
24-11-2022,East,Office Supplies,16.38,7.371,Nov-2022
24-11-2022,East,Office Supplies,167.96,78.9412,Nov-2022
24-11-2022,East,Office Supplies,12.96,6.2208,Nov-2022
24-11-2022,West,Office Supplies,20.724,-15.1976,Nov-2022
24-11-2022,West,Office Supplies,415.872,-41.5872,Nov-2022
25-11-2022,West,Office Supplies,5.16,1.3416,Nov-2022
25-11-2022,South,Furniture,701.96,168.4704,Nov-2022
25-11-2022,South,Furniture,723.92,-81.441,Nov-2022
25-11-2022,Central,Office Supplies,501.81,0,Nov-2022
25-11-2022,West,Furniture,359.499,-29.6058,Nov-2022
25-11-2022,West,Office Supplies,10.48,2.8296,Nov-2022
25-11-2022,Central,Furniture,853.93,-24.398,Nov-2022
25-11-2022,Central,Office Supplies,67.84,-179.776,Nov-2022
25-11-2022,Central,Office Supplies,18.688,3.7376,Nov-2022
25-11-2022,Central,Technology,299.96,37.495,Nov-2022
25-11-2022,South,Office Supplies,48.87,23.9463,Nov-2022
25-11-2022,West,Office Supplies,34.08,15.336,Nov-2022
25-11-2022,West,Technology,39.96,3.4965,Nov-2022
